dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,2,0,0,0,2,2,0,1
0.791555,tcp,-,FIN,10,6,644,268,18.950042,254,252,5861.879395,2263.898193,2,1,83.090778,137.090594,4269.672763,220.933359,255,260272189,1879898840,255,0.198313,0.106083,0.09223,64,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,1
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,6,4,4,13,0,0,0,6,9,0,1
0.579724,tcp,-,FIN,10,8,592,354,29.324298,254,252,7355.224121,4277.897461,2,1,60.354,70.98143,4165.964332,111.491148,255,120974981,3989011713,255,0.119283,0.082845,0.036438,59,44,0,0,7,1,3,3,2,7,0,0,0,3,7,0,0
0.001021,udp,dns,CON,2,2,146,178,2938.295862,31,29,571988.25,697355.5625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,1,0,0,0,1,4,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,26,26,13,34,0,0,0,26,34,0,1
1e-06,udp,-,INT,2,0,1064,0,1000000.003,254,0,4256000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,22,2,2,2,1,22,0,0,0,2,22,0,0
8e-06,skip,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,13,0,0,0,4,9,0,1
0.978448,tcp,-,FIN,10,6,534,268,15.330401,254,252,3932.759033,1831.471924,2,1,104.923778,179.886406,5958.71385,288.248875,255,3108240979,2281541630,255,0.133491,0.079007,0.054484,53,45,0,0,3,1,1,1,1,3,0,0,0,2,3,0,0
0.036101,udp,-,CON,4,4,520,304,193.900454,31,29,86424.20313,50524.91797,0,0,7.005333,7.685333,9.899967,10.862339,0,0,0,0,0.0,0.0,0.0,130,76,0,0,17,0,5,1,1,3,0,0,0,8,8,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,1
9e-06,mobile,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,1
0.361175,tcp,http,FIN,10,14,810,11356,63.681041,62,252,16147.29688,233570.9844,2,5,40.130556,22.194692,2008.391191,1982.30528,255,4285902053,780548929,255,0.099761,0.041093,0.058668,81,811,1,5151,2,1,38,2,1,38,0,0,1,38,2,0,1
0.006493,tcp,ftp-data,FIN,8,12,424,8824,2926.228314,31,29,457107.6563,9966426.0,1,4,0.883571,0.547364,60.621741,34.479425,255,362828512,2519491772,255,0.000596,0.00047,0.000126,53,735,0,0,3,0,5,1,1,6,0,0,0,9,3,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,16,16,16,24,0,0,0,16,24,0,1
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,18,18,18,20,0,0,0,19,20,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,17,17,17,18,0,0,0,17,18,0,1
0.001417,udp,dns,CON,2,2,146,178,2117.148961,31,29,412138.3438,502470.0313,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,1,1,2,0,0,0,4,4,0,0
0.004556,udp,-,CON,4,4,568,312,1536.435391,31,29,748024.5625,410886.7188,0,0,1.224,1.027333,1.722513,1.448627,0,0,0,0,0.0,0.0,0.0,142,78,0,0,11,0,6,1,1,5,0,0,0,3,8,0,0
0.508367,tcp,-,FIN,10,10,608,646,37.374574,254,252,8623.691406,9158.737305,2,3,56.485222,50.886555,3103.655636,71.4785,255,2318245863,1644247303,255,0.082543,0.049596,0.032947,61,65,0,0,3,1,1,1,1,3,0,0,0,1,3,0,1
0.744637,tcp,smtp,FIN,24,20,6867,1844,57.746257,62,252,70702.90625,18822.59375,9,8,32.375522,37.182527,1669.8445,46.485387,255,2773463511,1905450430,255,0.044628,0.027692,0.016936,286,92,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
3.63159,tcp,ftp-data,FIN,8,8,364,1450,4.130422,62,252,702.722534,2795.469727,1,2,518.719125,507.571281,39669.6038,1094.791875,255,945385801,3837100727,255,0.185374,0.078585,0.106789,46,181,0,0,1,1,3,1,1,2,0,0,0,2,1,0,1
8e-06,wsn,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,3,3,9,0,0,0,3,8,0,1
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,19,18,18,32,0,0,0,18,32,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,16,16,16,28,0,0,0,17,28,0,1
1.070154,tcp,pop3,FIN,20,20,950,3742,36.443355,62,252,6750.430664,26575.61523,7,8,56.323896,55.855555,3347.299856,93.144844,255,846361418,3171998765,255,0.110984,0.063992,0.046992,48,187,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.907977,tcp,http,FIN,82,16,99510,698,106.830902,254,252,866074.8125,5771.071289,38,1,10.830099,55.596398,1132.550181,64.157871,255,1435655218,4143539110,255,0.119496,0.074026,0.04547,1214,44,1,0,1,1,1,1,1,1,0,0,1,2,1,0,1
0.001119,udp,dns,CON,2,2,146,178,2680.965094,31,29,521894.5313,636282.375,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,1,0,0,0,1,2,0,0
0.444137,tcp,-,FIN,20,8,17390,354,60.792052,254,252,297583.8438,5583.862793,7,1,18.58221,56.683855,1371.063292,75.520617,255,973346816,405192980,255,0.097069,0.047346,0.049723,870,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.716,0.0,10.954517,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,16,16,16,17,0,0,0,16,17,0,1
0.641365,tcp,-,FIN,30,12,24636,642,63.926158,254,252,297053.9375,7346.830566,12,3,20.660931,54.675363,1447.301618,63.244109,255,3874667652,4152503204,255,0.092028,0.039928,0.0521,821,54,0,0,5,1,1,1,1,5,0,0,0,1,5,0,0
1.164991,tcp,http,FIN,14,18,1684,10168,26.609647,31,29,10739.99707,65950.72656,3,5,89.588387,68.474824,8902.131597,7794.74774,255,1062955617,3209311334,255,0.001043,0.000916,0.000127,120,565,1,3924,1,0,4,1,1,1,0,0,1,1,2,0,0
59.405674,ospf,-,REQ,70,0,19040,0,1.161505,254,0,2527.435303,0.0,0,0,874.671563,0.0,1011.991125,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,4,1,1,1,0,0,0,3,1,0,1
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,17,17,17,33,0,0,0,18,33,0,1
1e-06,idpr,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,3,3,0,1
0.720712,tcp,http,FIN,10,8,798,1064,23.587785,62,252,7980.996582,10334.22461,2,2,80.079111,92.15957,4374.793293,139.954156,255,2110372036,2728827886,255,0.159962,0.07495,0.085012,80,133,1,141,5,1,4,3,3,5,0,0,9,3,6,0,1
0.001749,udp,-,CON,4,4,520,304,4002.286915,31,29,1783876.5,1042881.625,0,0,0.462333,0.205333,0.643939,0.283318,0,0,0,0,0.0,0.0,0.0,130,76,0,0,5,0,1,1,1,2,0,0,0,1,9,0,0
0.176001,tcp,http,FIN,10,6,630,268,85.22679,254,252,25772.58203,10181.76074,2,1,17.432222,30.005199,984.511023,43.826406,255,1054083828,984826961,255,0.081073,0.02597,0.055103,63,45,1,0,13,1,1,1,1,13,0,0,1,1,14,0,0
0.710071,tcp,http,FIN,10,6,1576,268,21.124647,254,252,15987.13281,2523.691162,2,1,76.640889,127.89,4101.198172,211.469516,255,3894434615,3228096416,255,0.14356,0.070613,0.072947,158,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,5,5,5,18,0,0,0,5,18,0,1
3.388479,tcp,smtp,FIN,206,48,254903,3066,74.664769,62,252,598890.5625,7089.906738,100,8,16.529166,72.749891,1657.190603,79.321516,255,1916347915,2762593665,255,0.092915,0.04099,0.051925,1237,64,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.561687,tcp,-,FIN,10,6,756,268,26.705265,254,252,9699.352539,3190.388916,2,1,62.409667,96.472797,3023.326368,146.934078,255,209876514,1912421879,255,0.140131,0.078581,0.06155,76,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1
0.545099,tcp,-,FIN,10,6,768,268,27.517936,254,252,10155.95313,3287.476074,2,1,56.412,88.609203,3049.367548,131.124703,255,3546036032,2564828396,255,0.207453,0.102044,0.105409,77,45,0,0,7,1,2,2,1,6,0,0,0,2,6,0,0
7.768967,ospf,-,REQ,20,0,5440,0,2.445628,254,0,5321.685547,0.0,0,0,465.277062,0.0,492.987781,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,4,0,0,0,1,1,0,1
0.223504,tcp,ftp-data,FIN,8,12,424,8824,85.009662,31,29,13279.4043,289533.9688,1,4,31.878856,20.268909,2164.585781,1725.683323,255,4102065246,2061681501,255,0.000686,0.000542,0.000144,53,735,0,0,4,0,7,1,1,4,0,0,0,8,3,0,0
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,1,1,4,0,0,0,1,4,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,9,9,9,26,0,0,0,9,26,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,21,21,10,21,0,0,0,21,21,0,1
0.788581,tcp,ftp,FIN,52,54,2934,3740,133.150555,31,29,29196.74609,37241.57813,11,15,15.76528,14.861227,1419.720986,52.798832,255,4076557477,4073619399,255,0.001078,0.000931,0.000147,56,69,0,0,1,0,4,1,1,6,1,1,0,5,2,0,0
0.005886,tcp,-,FIN,18,18,3936,2456,5946.313169,31,29,5053347.0,3153245.0,7,7,0.326529,0.313294,16.184487,0.409687,255,3595566636,3599610450,255,0.000684,0.000556,0.000128,219,136,0,0,11,0,7,1,1,4,0,0,0,7,8,0,0
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,1
5e-06,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,10,6,4,1,1,10,0,0,0,4,10,0,0
0.018739,tcp,-,FIN,16,18,1540,1644,1761.033143,31,29,616468.3125,663002.3125,4,4,1.2286,1.073471,75.516237,2.200131,255,1219619458,3368955893,255,0.000619,0.000487,0.000132,96,91,0,0,7,0,7,6,1,6,0,0,0,8,7,0,0
0.00611,udp,-,CON,4,4,568,304,1145.662856,31,29,557774.125,298527.0,0,0,1.669333,1.520667,2.350895,2.14277,0,0,0,0,0.0,0.0,0.0,142,76,0,0,3,0,4,1,1,3,0,0,0,3,8,0,0
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,1
0.774758,tcp,-,FIN,12,8,1066,724,24.523787,254,252,10098.6377,6546.560547,3,2,65.101089,101.705859,3382.298674,148.573281,255,29783819,814072437,255,0.157648,0.062809,0.094839,89,91,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,0
0.862713,tcp,ftp,FIN,52,54,2934,3742,121.709077,31,29,26687.90234,34059.99609,11,15,16.909785,16.267547,1595.691559,53.257332,255,2369233480,2366017565,255,0.000677,0.000529,0.000148,56,69,0,0,1,0,5,1,1,4,1,1,0,5,1,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,16,16,16,24,0,0,0,17,24,0,1
18.893999,tcp,http,FIN,356,746,18994,1087890,58.27247,31,29,8019.900879,460011.4688,2,370,53.523192,25.360418,7974.815474,5477.636153,255,3242916669,1098478213,255,0.000606,0.000485,0.000121,53,1458,1,524288,1,0,1,1,1,2,0,0,1,2,2,0,0
0.005737,tcp,-,FIN,22,24,1920,4312,7843.820614,31,29,2556039.75,5763291.0,6,6,0.256905,0.224565,15.862149,12.993371,255,1162588116,1162868754,255,0.000716,0.000563,0.000153,87,180,0,0,7,0,1,1,1,1,0,0,0,1,3,0,0
0.01872,tcp,ssh,FIN,60,60,5824,8114,6356.837906,31,29,2447436.0,3409829.25,14,17,0.322759,0.301517,21.7074,22.267805,255,1830724943,3976398838,255,0.001242,0.001105,0.000137,97,135,0,0,1,0,4,1,1,2,0,0,0,2,1,0,0
8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
0.180712,tcp,http,FIN,10,6,1040,268,83.005003,254,252,41436.09766,9916.331055,2,1,20.079111,31.214801,1006.698192,54.313547,255,936992367,1646851228,255,0.047405,0.023391,0.024014,104,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,1
0.666334,tcp,http,FIN,10,8,794,1132,25.512732,62,252,8584.28418,11897.9375,2,2,74.037111,69.84543,3702.190423,95.1335,255,2187142764,1453795779,255,0.246669,0.176749,0.06992,79,142,1,164,6,1,1,2,1,5,0,0,1,2,5,0,0
0.03152,tcp,-,FIN,48,50,2958,32642,3077.411012,31,29,735279.125,8119289.0,7,18,0.677674,0.630653,39.697127,35.752199,255,1750962583,1780145232,255,0.000751,0.000616,0.000135,62,653,0,0,12,0,3,1,1,2,0,0,0,4,11,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,44,2,28,28,14,44,0,0,0,28,44,0,1
0.928065,tcp,-,FIN,10,8,646,354,18.317682,254,252,5016.890137,2672.226562,2,1,103.010556,124.22757,7383.981299,173.191937,255,2690083611,1030402535,255,0.132384,0.058468,0.073916,65,44,0,0,9,1,1,1,1,3,0,0,0,2,3,0,1
0.032583,tcp,-,FIN,48,50,2958,32642,2977.01271,31,29,711291.1875,7854403.0,7,18,0.684596,0.653775,46.663135,45.279099,255,4237265411,4262999641,255,0.000676,0.000524,0.000152,62,653,0,0,5,0,2,1,1,2,0,0,0,1,4,0,0
0.313927,tcp,-,FIN,10,6,486,268,47.78181,254,252,11161.83106,5708.333496,2,1,30.742889,51.926801,1526.375681,69.190203,255,3596547244,1573120388,255,0.08677,0.054283,0.032487,49,45,0,0,7,1,2,2,1,7,0,0,0,2,6,0,0
5e-06,swipe,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,1
8e-06,ipcomp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
0.155524,tcp,-,CON,6,2,986,86,45.00913,62,252,42282.86328,2211.877197,2,1,31.1048,0.007,1868.883897,0.0,255,1067503727,2416839727,255,0.129597,0.077788,0.051809,164,43,0,0,9,3,3,3,1,9,0,0,0,3,9,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,16,16,16,24,0,0,0,16,24,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,18,18,18,28,0,0,0,18,28,0,1
1e-05,udp,-,INT,2,0,1916,0,100000.0025,254,0,766400000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,958,0,0,0,37,2,15,15,1,37,0,0,0,15,37,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,32,31,14,33,0,0,0,31,33,0,1
0.478784,tcp,-,FIN,10,8,534,354,35.506617,254,252,8037.027344,5179.789062,2,1,51.436889,60.252285,3516.212542,103.00232,255,167230933,274123055,255,0.110609,0.057015,0.053594,53,44,0,0,13,1,3,3,1,13,0,0,0,3,13,0,1
0.700389,tcp,http,FIN,10,12,832,7678,29.983337,62,252,8555.245117,80401.03125,2,4,77.710556,56.939089,4026.766058,4490.970499,255,314310652,3151368210,255,0.128449,0.074056,0.054393,83,640,0,0,2,1,1,1,1,1,0,0,0,2,1,0,1
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
1.031084,tcp,http,FIN,10,10,862,2544,18.42721,62,252,6020.848145,17767.70898,2,2,114.564889,105.325109,6863.499299,196.364688,255,2152805369,3050915979,255,0.134604,0.067881,0.066723,86,254,1,807,2,1,1,1,1,1,0,0,1,1,1,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,27,27,13,27,0,0,0,27,27,0,1
7e-06,udp,-,INT,2,0,236,0,142857.1409,254,0,134857136.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,118,0,0,0,26,2,8,8,1,25,0,0,0,8,25,0,0
0.501534,tcp,smtp,FIN,54,44,37914,3484,193.406634,31,29,593570.9375,54313.36719,19,8,9.456114,11.651279,749.09425,25.130443,255,2666981456,518347166,255,0.000809,0.000524,0.000285,702,79,0,0,1,0,2,1,1,3,0,0,0,1,3,0,0
2.907041,tcp,-,FIN,22,34,1194,26488,18.919581,62,252,3137.210693,70749.60156,6,15,138.426765,86.806638,8615.582344,7449.582416,255,2670548314,1106763394,255,0.101035,0.042414,0.058621,54,779,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.551461,tcp,-,FIN,10,8,1612,354,30.827204,254,252,21049.53906,4497.14502,2,1,58.992778,66.655711,3904.070836,128.893453,255,4079008488,2134133389,255,0.131452,0.084869,0.046583,161,44,0,0,7,1,2,2,1,7,0,0,0,2,8,0,1
9e-06,sctp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
13.337146,udp,dns,REQ,12,0,936,0,0.824764,254,0,514.652832,0.0,0,0,1340.393875,0.0,1414.228875,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,10,6,5,5,5,5,0,0,0,5,5,0,1
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
0.001192,udp,dns,CON,2,2,146,178,2516.778532,31,29,489932.875,597315.4375,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,2,0,0,0,4,4,0,0
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,25,25,14,26,0,0,0,25,26,0,1
0.023877,tcp,-,FIN,52,54,3182,39076,4397.537299,31,29,1045692.5,12850190.0,7,20,0.4713,0.438792,25.783008,24.520788,255,3286392654,1137130147,255,0.000739,0.000611,0.000128,61,724,0,0,5,0,1,1,1,2,0,0,0,6,4,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,16,16,16,32,0,0,0,16,32,0,1
0.017762,tcp,-,FIN,40,42,2542,23508,4560.29733,31,29,1116541.0,10336224.0,7,14,0.469514,0.4227,29.671094,27.780837,255,2578911457,446585168,255,0.000982,0.000848,0.000134,64,560,0,0,6,0,6,1,1,3,0,0,0,6,9,0,0
0.004465,udp,-,CON,4,4,568,312,1567.74924,31,29,763269.9375,419260.9375,0,0,1.176667,1.024,1.659108,1.438962,0,0,0,0,0.0,0.0,0.0,142,78,0,0,9,0,4,1,1,3,0,0,0,4,10,0,0
0.688121,tcp,http,FIN,10,8,830,1096,24.704957,62,252,8684.518555,11149.20117,2,2,76.457889,83.68057,3801.452231,120.832109,255,1517605205,1171416788,255,0.207459,0.101734,0.105725,83,137,1,142,4,1,3,3,3,4,0,0,9,3,4,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,19,18,18,18,0,0,0,19,18,0,1
9e-06,i-nlsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,1
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,23,2,7,7,1,22,0,0,0,7,22,0,0
0.151979,tcp,-,FIN,84,86,4862,75600,1111.995741,31,29,252929.6875,3933227.75,7,36,1.848976,1.782518,95.200818,93.564294,255,4292719782,2193574117,255,0.000586,0.000462,0.000124,58,879,0,0,6,0,3,1,1,1,0,0,0,5,5,0,0
0.00101,udp,dns,CON,2,2,146,178,2970.297008,31,29,578217.8125,704950.5,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,2,1,2,0,0,0,6,4,0,0
4e-06,udp,-,INT,2,0,1686,0,250000.0006,254,0,1686000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,843,0,0,0,31,2,14,13,1,31,0,0,0,13,31,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60001.456,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,28,28,15,36,0,0,0,28,36,0,1
0.118105,tcp,-,RST,6,2,258,86,59.269293,254,60,14563.3125,2912.662354,1,1,23.621,0.001,1561.90942,0.0,255,1278039603,1877272570,255,0.110172,0.058128,0.052044,43,43,0,0,19,0,8,8,1,19,0,0,0,8,19,0,0
0.748081,tcp,ftp-data,FIN,14,6,8928,320,25.398318,31,29,88664.19531,2855.305664,4,1,57.544689,149.499594,5115.921501,216.183547,255,864431822,2544620037,255,0.000569,0.000459,0.00011,638,53,0,0,2,0,4,1,1,3,0,0,0,4,2,0,0
3.4e-05,unas,-,INT,2,0,200,0,29411.76419,254,0,23529412.0,0.0,0,0,0.034,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,7,8,0,1
59.392632,ospf,-,REQ,54,0,14688,0,0.892367,254,0,1941.789673,0.0,0,0,1145.003125,0.0,1272.075125,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,1,0,0,0,1,1,0,1
0.48384,tcp,http,FIN,10,8,1526,354,35.135583,254,252,22718.25391,5125.661621,2,1,51.705778,60.551285,3597.32971,110.711852,255,2962255067,4063579163,255,0.112964,0.059972,0.052992,153,44,1,0,8,1,2,2,1,9,0,0,1,2,8,0,1
